id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier,playerId,playerName,keyPass,assist
2787058037,326,1,1,43,26,1oyc8wvt31xlmocyg7euv40bo,1,93.3,100,2025-03-11T14:43:35.788Z,2025-03-11T14:43:38Z,"[{'id': 5574679655, 'qualifierId': 141, 'value': '84.8'}, {'id': 5574679651, 'qualifierId': 56, 'value': 'Left'}, {'id': 5574679649, 'qualifierId': 107}, {'id': 5574679659, 'qualifierId': 213, 'value': '4.31'}, {'id': 5574679653, 'qualifierId': 140, 'value': '88.5'}, {'id': 5574679657, 'qualifierId': 212, 'value': '12.7'}]",ds9i23kxqerve1nqc9l2vlsk,N. Rodrigues,,
2787058041,327,1,1,43,28,1oyc8wvt31xlmocyg7euv40bo,0,91.9,83.8,2025-03-11T14:43:38.220Z,2025-03-11T14:43:39Z,"[{'id': 5574679687, 'qualifierId': 212, 'value': '12.6'}, {'id': 5574679683, 'qualifierId': 140, 'value': '95.0'}, {'id': 5574679689, 'qualifierId': 213, 'value': '1.31'}, {'id': 5574679681, 'qualifierId': 56, 'value': 'Left'}, {'id': 5574679685, 'qualifierId': 141, 'value': '100.0'}]",cam37rgi4c0zyddtt7vwwubbp,N. Karelis,,
2787058043,328,5,1,43,29,1oyc8wvt31xlmocyg7euv40bo,0,91.6,101.8,2025-03-11T14:43:39.362Z,2025-03-11T14:43:52Z,"[{'id': 5574679695, 'qualifierId': 347}, {'id': 5574679985, 'qualifierId': 233, 'value': '320'}, {'id': 5574679693, 'qualifierId': 56, 'value': 'Left'}]",cam37rgi4c0zyddtt7vwwubbp,N. Karelis,,
2787058091,320,5,1,43,30,12ksg0e6d70senzilsic40fzl,1,6.7,-1.8,2025-03-11T14:43:40.163Z,2025-03-11T14:43:52Z,"[{'id': 5574679977, 'qualifierId': 347}, {'id': 5574679975, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574679979, 'qualifierId': 233, 'value': '328'}]",cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,
2787058121,321,1,1,43,42,12ksg0e6d70senzilsic40fzl,0,17.4,0,2025-03-11T14:43:51.864Z,2025-03-11T14:43:57Z,"[{'id': 5574680133, 'qualifierId': 107}, {'id': 5574680137, 'qualifierId': 140, 'value': '43.6'}, {'id': 5574680143, 'qualifierId': 213, 'value': '0.13'}, {'id': 5574680139, 'qualifierId': 141, 'value': '3.5'}, {'id': 5574680141, 'qualifierId': 212, 'value': '27.7'}, {'id': 5574680145, 'qualifierId': 1}, {'id': 5574680135, 'qualifierId': 56, 'value': 'Back'}]",7vwq6tjwae82epsh6kll9phm2,N. Bhutia,,
2787058133,329,4,1,43,50,1oyc8wvt31xlmocyg7euv40bo,1,55.8,96.6,2025-03-11T14:43:59.815Z,2025-03-11T15:53:57Z,"[{'id': 5574680257, 'qualifierId': 152}, {'id': 5574680253, 'qualifierId': 13}, {'id': 5574680551, 'qualifierId': 233, 'value': '322'}, {'id': 5574680261, 'qualifierId': 286}, {'id': 5574680593, 'qualifierId': 294}, {'id': 5574680255, 'qualifierId': 56, 'value': 'Left'}]",ds9i23kxqerve1nqc9l2vlsk,N. Rodrigues,,
2787058125,322,4,1,43,50,12ksg0e6d70senzilsic40fzl,0,44.2,3.4,2025-03-11T14:43:59.816Z,2025-03-11T15:53:57Z,"[{'id': 5574680535, 'qualifierId': 152}, {'id': 5574680531, 'qualifierId': 294}, {'id': 5574680565, 'qualifierId': 233, 'value': '329'}, {'id': 5574680533, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574680529, 'qualifierId': 13}, {'id': 5574680537, 'qualifierId': 285}]",7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,
2787058199,330,1,1,44,17,1oyc8wvt31xlmocyg7euv40bo,1,55.4,98,2025-03-11T14:44:26.508Z,2025-03-11T14:44:27Z,"[{'id': 5574680759, 'qualifierId': 213, 'value': '3.26'}, {'id': 5574680749, 'qualifierId': 152}, {'id': 5574680755, 'qualifierId': 141, 'value': '97.4'}, {'id': 5574680751, 'qualifierId': 56, 'value': 'Left'}, {'id': 5574680757, 'qualifierId': 212, 'value': '3.4'}, {'id': 5574680747, 'qualifierId': 5}, {'id': 5574680753, 'qualifierId': 140, 'value': '52.2'}]",380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,
2787058225,331,1,1,44,18,1oyc8wvt31xlmocyg7euv40bo,1,52.2,97.4,2025-03-11T14:44:27.644Z,2025-03-11T14:44:34Z,"[{'id': 5574680913, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574680917, 'qualifierId': 141, 'value': '51.6'}, {'id': 5574680921, 'qualifierId': 213, 'value': '3.88'}, {'id': 5574680919, 'qualifierId': 212, 'value': '46.5'}, {'id': 5574680923, 'qualifierId': 1}, {'id': 5574680915, 'qualifierId': 140, 'value': '19.3'}]",ds9i23kxqerve1nqc9l2vlsk,N. Rodrigues,,
2787058235,332,1,1,44,25,1oyc8wvt31xlmocyg7euv40bo,0,26,37.3,2025-03-11T14:44:34.588Z,2025-03-11T14:44:40Z,"[{'id': 5574680999, 'qualifierId': 213, 'value': '0.58'}, {'id': 5574680993, 'qualifierId': 140, 'value': '73.6'}, {'id': 5574680997, 'qualifierId': 212, 'value': '59.9'}, {'id': 5574681001, 'qualifierId': 1}, {'id': 5574680995, 'qualifierId': 141, 'value': '85.9'}, {'id': 5574680991, 'qualifierId': 56, 'value': 'Left'}, {'id': 5574680989, 'qualifierId': 155}]",911ma7mry52gxar14xb0wrkkp,P. Lachenpa,,
2787058243,323,1,1,44,29,12ksg0e6d70senzilsic40fzl,0,26.9,26.4,2025-03-11T14:44:38.684Z,2025-03-11T14:44:41Z,"[{'id': 5574681055, 'qualifierId': 213, 'value': '0.05'}, {'id': 5574681049, 'qualifierId': 140, 'value': '39.1'}, {'id': 5574681051, 'qualifierId': 141, 'value': '27.4'}, {'id': 5574681047, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574681045, 'qualifierId': 3}, {'id': 5574681053, 'qualifierId': 212, 'value': '12.8'}]",7vwq6tjwae82epsh6kll9phm2,N. Bhutia,,
2787058249,333,1,1,44,32,1oyc8wvt31xlmocyg7euv40bo,0,59.9,87.5,2025-03-11T14:44:41.531Z,2025-03-11T14:44:43Z,"[{'id': 5574681085, 'qualifierId': 213, 'value': '6.14'}, {'id': 5574681075, 'qualifierId': 3}, {'id': 5574681081, 'qualifierId': 141, 'value': '85.4'}, {'id': 5574681083, 'qualifierId': 212, 'value': '9.9'}, {'id': 5574681077, 'qualifierId': 56, 'value': 'Left'}, {'id': 5574681079, 'qualifierId': 140, 'value': '69.2'}]",ds9i23kxqerve1nqc9l2vlsk,N. Rodrigues,,
2787058265,324,1,1,44,34,12ksg0e6d70senzilsic40fzl,1,29.7,21,2025-03-11T14:44:44.324Z,2025-03-11T14:44:47Z,"[{'id': 5574681187, 'qualifierId': 212, 'value': '21.2'}, {'id': 5574681183, 'qualifierId': 140, 'value': '45.7'}, {'id': 5574681189, 'qualifierId': 213, 'value': '5.63'}, {'id': 5574681179, 'qualifierId': 157}, {'id': 5574681191, 'qualifierId': 1}, {'id': 5574681185, 'qualifierId': 141, 'value': '1.9'}, {'id': 5574681181, 'qualifierId': 56, 'value': 'Back'}]",c22j2xs6nnyho3hixmh0txo9g,L. Fanai,,
2787058267,325,49,1,44,37,12ksg0e6d70senzilsic40fzl,1,48.7,1.3,2025-03-11T14:44:47.011Z,2025-03-11T14:44:47Z,[],daflma7990pzvp9o2ebnzi1as,V. Venkatesh,,
2787058273,326,1,1,44,37,12ksg0e6d70senzilsic40fzl,1,50.9,1.4,2025-03-11T14:44:47.260Z,2025-03-11T14:44:48Z,"[{'id': 5574681225, 'qualifierId': 140, 'value': '55.8'}, {'id': 5574681223, 'qualifierId': 56, 'value': 'Right'}, {'id': 5574681235, 'qualifierId': 213, 'value': '1.09'}, {'id': 5574681227, 'qualifierId': 141, 'value': '15.9'}, {'id': 5574681231, 'qualifierId': 212, 'value': '11.1'}]",daflma7990pzvp9o2ebnzi1as,V. Venkatesh,,
2787058285,327,1,1,44,39,12ksg0e6d70senzilsic40fzl,1,55.8,15.9,2025-03-11T14:44:48.666Z,2025-03-11T14:44:50Z,"[{'id': 5574681293, 'qualifierId': 213, 'value': '2.41'}, {'id': 5574681285, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574681287, 'qualifierId': 140, 'value': '50.8'}, {'id': 5574681289, 'qualifierId': 141, 'value': '22.8'}, {'id': 5574681291, 'qualifierId': 212, 'value': '7.0'}]",7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,
2787058305,328,1,1,44,40,12ksg0e6d70senzilsic40fzl,1,50.8,22.8,2025-03-11T14:44:50.338Z,2025-03-11T14:44:54Z,"[{'id': 5574681395, 'qualifierId': 141, 'value': '63.0'}, {'id': 5574681391, 'qualifierId': 140, 'value': '86.9'}, {'id': 5574681403, 'qualifierId': 213, 'value': '0.62'}, {'id': 5574681383, 'qualifierId': 155}, {'id': 5574681387, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574681399, 'qualifierId': 212, 'value': '46.7'}, {'id': 5574681405, 'qualifierId': 1}]",cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,
2787058307,329,61,1,44,44,12ksg0e6d70senzilsic40fzl,0,88.6,58.8,2025-03-11T14:44:54.399Z,2025-03-11T14:44:54Z,"[{'id': 5574681409, 'qualifierId': 56, 'value': 'Center'}]",99cjmvx4xlyzhyf6wxlvisb11,S. Chhetri,,
2787058315,334,49,1,44,46,1oyc8wvt31xlmocyg7euv40bo,1,22.4,42.2,2025-03-11T14:44:56.397Z,2025-03-11T14:44:56Z,[],911ma7mry52gxar14xb0wrkkp,P. Lachenpa,,
2787058327,335,1,1,44,47,1oyc8wvt31xlmocyg7euv40bo,1,22.5,42.2,2025-03-11T14:44:56.588Z,2025-03-11T14:45:01Z,"[{'id': 5574681519, 'qualifierId': 213, 'value': '4.99'}, {'id': 5574681515, 'qualifierId': 141, 'value': '17.4'}, {'id': 5574681511, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574681517, 'qualifierId': 212, 'value': '17.5'}, {'id': 5574681513, 'qualifierId': 140, 'value': '27.0'}]",911ma7mry52gxar14xb0wrkkp,P. Lachenpa,,
2787058329,336,50,1,44,52,1oyc8wvt31xlmocyg7euv40bo,1,39.6,10.4,2025-03-11T14:45:01.840Z,2025-03-11T16:22:17Z,"[{'id': 5574681527, 'qualifierId': 286}, {'id': 5574681619, 'qualifierId': 233, 'value': '330'}, {'id': 5574681525, 'qualifierId': 56, 'value': 'Back'}]",8hst6awgd2m3z7kxj0bjoj4oa,V. Partap Singh,,
2787058339,330,7,1,44,52,12ksg0e6d70senzilsic40fzl,1,60.4,89.6,2025-03-11T14:45:01.841Z,2025-03-11T14:45:07Z,"[{'id': 5574681569, 'qualifierId': 167}, {'id': 5574681573, 'qualifierId': 285}, {'id': 5574681571, 'qualifierId': 56, 'value': 'Left'}, {'id': 5574681605, 'qualifierId': 233, 'value': '336'}]",daflma7990pzvp9o2ebnzi1as,V. Venkatesh,,
2787058347,337,5,1,44,53,1oyc8wvt31xlmocyg7euv40bo,1,41.2,-1.4,2025-03-11T14:45:03.307Z,2025-03-11T14:45:07Z,"[{'id': 5574681669, 'qualifierId': 233, 'value': '331'}, {'id': 5574681627, 'qualifierId': 347}, {'id': 5574681625, 'qualifierId': 56, 'value': 'Back'}]",8hst6awgd2m3z7kxj0bjoj4oa,V. Partap Singh,,
2787058357,331,5,1,44,54,12ksg0e6d70senzilsic40fzl,0,58.9,101.5,2025-03-11T14:45:03.991Z,2025-03-11T14:45:06Z,"[{'id': 5574681667, 'qualifierId': 347}, {'id': 5574681677, 'qualifierId': 233, 'value': '337'}, {'id': 5574681665, 'qualifierId': 56, 'value': 'Left'}]",daflma7990pzvp9o2ebnzi1as,V. Venkatesh,,
2787058443,338,1,1,45,20,1oyc8wvt31xlmocyg7euv40bo,0,41,0,2025-03-11T14:45:29.739Z,2025-03-11T14:45:33Z,"[{'id': 5574682145, 'qualifierId': 107}, {'id': 5574682157, 'qualifierId': 1}, {'id': 5574682153, 'qualifierId': 212, 'value': '21.9'}, {'id': 5574682217, 'qualifierId': 189}, {'id': 5574682155, 'qualifierId': 213, 'value': '0.31'}, {'id': 5574682151, 'qualifierId': 141, 'value': '8.2'}, {'id': 5574682149, 'qualifierId': 140, 'value': '60.8'}, {'id': 5574682147, 'qualifierId': 56, 'value': 'Right'}]",8uo53q5n2lt81faxntpfsj0q2,H. Ralte,,
2787058453,332,49,1,45,22,12ksg0e6d70senzilsic40fzl,1,36.2,95.4,2025-03-11T14:45:31.578Z,2025-03-11T14:45:31Z,[],de6woepvuggpm1z2cwz1nbmne,S. Singh,,
2787058467,333,1,1,45,23,12ksg0e6d70senzilsic40fzl,1,36.7,93.9,2025-03-11T14:45:32.547Z,2025-03-11T14:45:34Z,"[{'id': 5574682239, 'qualifierId': 140, 'value': '31.1'}, {'id': 5574682243, 'qualifierId': 212, 'value': '12.8'}, {'id': 5574682237, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574682245, 'qualifierId': 213, 'value': '4.23'}, {'id': 5574682241, 'qualifierId': 141, 'value': '77.2'}]",de6woepvuggpm1z2cwz1nbmne,S. Singh,,
2787058471,334,1,1,45,25,12ksg0e6d70senzilsic40fzl,1,31.1,77.2,2025-03-11T14:45:34.609Z,2025-03-11T14:45:36Z,"[{'id': 5574682293, 'qualifierId': 212, 'value': '12.5'}, {'id': 5574682289, 'qualifierId': 140, 'value': '27.2'}, {'id': 5574682291, 'qualifierId': 141, 'value': '59.9'}, {'id': 5574682295, 'qualifierId': 213, 'value': '4.38'}, {'id': 5574682287, 'qualifierId': 56, 'value': 'Back'}]",c22j2xs6nnyho3hixmh0txo9g,L. Fanai,,
2787058473,335,1,1,45,26,12ksg0e6d70senzilsic40fzl,1,27.2,59.9,2025-03-11T14:45:35.890Z,2025-03-11T14:45:36Z,"[{'id': 5574682315, 'qualifierId': 213, 'value': '1.81'}, {'id': 5574682311, 'qualifierId': 141, 'value': '71.1'}, {'id': 5574682309, 'qualifierId': 140, 'value': '25.4'}, {'id': 5574682307, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574682313, 'qualifierId': 212, 'value': '7.8'}]",183r263z06eesonzbta557ys5,R. Bheke,,
2787058485,336,1,1,45,27,12ksg0e6d70senzilsic40fzl,1,25.4,71.1,2025-03-11T14:45:36.656Z,2025-03-11T14:45:38Z,"[{'id': 5574682371, 'qualifierId': 140, 'value': '36.9'}, {'id': 5574682375, 'qualifierId': 212, 'value': '25.4'}, {'id': 5574682377, 'qualifierId': 213, 'value': '5.21'}, {'id': 5574682373, 'qualifierId': 141, 'value': '38.3'}, {'id': 5574682369, 'qualifierId': 56, 'value': 'Back'}]",52hvmgmgja56sqj0zga4tvk5x,A. Jovanović,,
2787058475,339,70,1,45,27,1oyc8wvt31xlmocyg7euv40bo,1,0,0,2025-03-11T14:45:36.862Z,2025-03-11T14:45:37Z,"[{'id': 5574682323, 'qualifierId': 277, 'value': '3'}]",,,,
2787058509,337,1,1,45,28,12ksg0e6d70senzilsic40fzl,1,36.9,38.3,2025-03-11T14:45:38.343Z,2025-03-11T14:45:44Z,"[{'id': 5574682515, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574682523, 'qualifierId': 213, 'value': '0.50'}, {'id': 5574682521, 'qualifierId': 212, 'value': '9.4'}, {'id': 5574682517, 'qualifierId': 140, 'value': '44.8'}, {'id': 5574682519, 'qualifierId': 141, 'value': '44.9'}]",7vwq6tjwae82epsh6kll9phm2,N. Bhutia,,
2787058511,338,4,1,45,35,12ksg0e6d70senzilsic40fzl,1,46,37.8,2025-03-11T14:45:44.747Z,2025-03-11T14:45:48Z,"[{'id': 5574682579, 'qualifierId': 286}, {'id': 5574682573, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574682577, 'qualifierId': 265}, {'id': 5574682581, 'qualifierId': 233, 'value': '340'}, {'id': 5574682571, 'qualifierId': 13}, {'id': 5574682575, 'qualifierId': 152}]",c22j2xs6nnyho3hixmh0txo9g,L. Fanai,,
2787058513,340,4,1,45,35,1oyc8wvt31xlmocyg7euv40bo,0,54,62.2,2025-03-11T14:45:44.748Z,2025-03-11T14:45:49Z,"[{'id': 5574682553, 'qualifierId': 285}, {'id': 5574682545, 'qualifierId': 13}, {'id': 5574682547, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574682551, 'qualifierId': 265}, {'id': 5574682589, 'qualifierId': 233, 'value': '338'}, {'id': 5574682549, 'qualifierId': 152}]",7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,
2787058631,339,1,1,46,6,12ksg0e6d70senzilsic40fzl,1,48.3,37.4,2025-03-11T14:46:15.647Z,2025-03-11T14:46:18Z,"[{'id': 5574683199, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574683207, 'qualifierId': 213, 'value': '1.45'}, {'id': 5574683203, 'qualifierId': 141, 'value': '71.7'}, {'id': 5574683197, 'qualifierId': 152}, {'id': 5574683195, 'qualifierId': 5}, {'id': 5574683201, 'qualifierId': 140, 'value': '51.0'}, {'id': 5574683205, 'qualifierId': 212, 'value': '23.5'}]",183r263z06eesonzbta557ys5,R. Bheke,,
2787058639,340,1,1,46,9,12ksg0e6d70senzilsic40fzl,1,51.2,72.7,2025-03-11T14:46:18.802Z,2025-03-11T14:46:20Z,"[{'id': 5574683241, 'qualifierId': 141, 'value': '86.3'}, {'id': 5574683245, 'qualifierId': 213, 'value': '0.69'}, {'id': 5574683243, 'qualifierId': 212, 'value': '14.6'}, {'id': 5574683239, 'qualifierId': 140, 'value': '61.9'}, {'id': 5574683237, 'qualifierId': 56, 'value': 'Left'}]",52hvmgmgja56sqj0zga4tvk5x,A. Jovanović,,
2787058645,341,1,1,46,11,12ksg0e6d70senzilsic40fzl,1,61.3,86.6,2025-03-11T14:46:20.630Z,2025-03-11T14:46:23Z,"[{'id': 5574683279, 'qualifierId': 56, 'value': 'Left'}, {'id': 5574683283, 'qualifierId': 141, 'value': '95.7'}, {'id': 5574683287, 'qualifierId': 213, 'value': '0.62'}, {'id': 5574683281, 'qualifierId': 140, 'value': '69.6'}, {'id': 5574683285, 'qualifierId': 212, 'value': '10.7'}]",de6woepvuggpm1z2cwz1nbmne,S. Singh,,
2787058655,342,1,1,46,13,12ksg0e6d70senzilsic40fzl,0,74,94.2,2025-03-11T14:46:23.004Z,2025-03-11T14:46:25Z,"[{'id': 5574683369, 'qualifierId': 155}, {'id': 5574683367, 'qualifierId': 2}, {'id': 5574683375, 'qualifierId': 141, 'value': '40.7'}, {'id': 5574683381, 'qualifierId': 1}, {'id': 5574683371, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574683377, 'qualifierId': 212, 'value': '41.0'}, {'id': 5574683373, 'qualifierId': 140, 'value': '92.0'}, {'id': 5574683379, 'qualifierId': 213, 'value': '5.19'}]",3sy4rxdzl4u9e5kkvygxu9x7u,R. Singh,,
2787058667,341,12,1,46,16,1oyc8wvt31xlmocyg7euv40bo,1,8.8,60.9,2025-03-11T14:46:25.851Z,2025-03-11T14:46:27Z,"[{'id': 5574683429, 'qualifierId': 140, 'value': '0.0'}, {'id': 5574683433, 'qualifierId': 212, 'value': '20.9'}, {'id': 5574683449, 'qualifierId': 167}, {'id': 5574683427, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574683435, 'qualifierId': 213, 'value': '2.06'}, {'id': 5574683431, 'qualifierId': 141, 'value': '88.1'}]",ds9i23kxqerve1nqc9l2vlsk,N. Rodrigues,,
2787058671,342,6,1,46,17,1oyc8wvt31xlmocyg7euv40bo,0,2.7,77.3,2025-03-11T14:46:26.910Z,2025-03-11T15:54:04Z,"[{'id': 5574683497, 'qualifierId': 233, 'value': '343'}, {'id': 5574683477, 'qualifierId': 73}, {'id': 5574683475, 'qualifierId': 56, 'value': 'Back'}]",ds9i23kxqerve1nqc9l2vlsk,N. Rodrigues,,
2787058663,343,6,1,46,17,12ksg0e6d70senzilsic40fzl,1,97.3,22.7,2025-03-11T14:46:26.910Z,2025-03-11T15:54:04Z,"[{'id': 5574683467, 'qualifierId': 75}, {'id': 5574683491, 'qualifierId': 233, 'value': '342'}, {'id': 5574683465, 'qualifierId': 56, 'value': 'Center'}]",3sy4rxdzl4u9e5kkvygxu9x7u,R. Singh,,
2787058789,344,1,1,46,46,12ksg0e6d70senzilsic40fzl,0,99.5,0.5,2025-03-11T14:46:56.379Z,2025-03-11T14:46:59Z,"[{'id': 5574684111, 'qualifierId': 141, 'value': '44.8'}, {'id': 5574684115, 'qualifierId': 213, 'value': '1.82'}, {'id': 5574684109, 'qualifierId': 140, 'value': '92.2'}, {'id': 5574684107, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574684103, 'qualifierId': 155}, {'id': 5574684099, 'qualifierId': 2}, {'id': 5574684101, 'qualifierId': 6}, {'id': 5574684105, 'qualifierId': 224}, {'id': 5574684113, 'qualifierId': 212, 'value': '31.1'}]",7vwq6tjwae82epsh6kll9phm2,N. Bhutia,,
2787058799,343,12,1,46,49,1oyc8wvt31xlmocyg7euv40bo,1,8.5,54.5,2025-03-11T14:46:59.130Z,2025-03-11T14:47:10Z,"[{'id': 5574684149, 'qualifierId': 141, 'value': '73.5'}, {'id': 5574684177, 'qualifierId': 15}, {'id': 5574684139, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574684145, 'qualifierId': 140, 'value': '33.7'}, {'id': 5574684153, 'qualifierId': 212, 'value': '29.4'}, {'id': 5574684157, 'qualifierId': 213, 'value': '0.45'}]",8jagdiyhimgmuz0ku5mm1266t,Tiri,,
2787058833,345,1,1,46,53,12ksg0e6d70senzilsic40fzl,1,67.1,11.1,2025-03-11T14:47:03.236Z,2025-03-11T14:47:05Z,"[{'id': 5574684319, 'qualifierId': 141, 'value': '3.4'}, {'id': 5574684317, 'qualifierId': 140, 'value': '80.9'}, {'id': 5574684321, 'qualifierId': 212, 'value': '15.4'}, {'id': 5574684323, 'qualifierId': 213, 'value': '5.94'}, {'id': 5574684315, 'qualifierId': 56, 'value': 'Right'}]",3sy4rxdzl4u9e5kkvygxu9x7u,R. Singh,,
2787058849,346,1,1,46,55,12ksg0e6d70senzilsic40fzl,1,81.1,3.2,2025-03-11T14:47:04.971Z,2025-03-11T14:47:07Z,"[{'id': 5574684403, 'qualifierId': 212, 'value': '17.7'}, {'id': 5574684405, 'qualifierId': 213, 'value': '0.35'}, {'id': 5574684401, 'qualifierId': 141, 'value': '12.2'}, {'id': 5574684397, 'qualifierId': 56, 'value': 'Right'}, {'id': 5574684399, 'qualifierId': 140, 'value': '96.9'}]",7vwq6tjwae82epsh6kll9phm2,N. Bhutia,,
2787058861,347,1,1,46,57,12ksg0e6d70senzilsic40fzl,0,96.9,12.2,2025-03-11T14:47:07.251Z,2025-03-11T14:47:09Z,"[{'id': 5574684473, 'qualifierId': 1}, {'id': 5574684465, 'qualifierId': 140, 'value': '92.7'}, {'id': 5574684461, 'qualifierId': 155}, {'id': 5574684469, 'qualifierId': 212, 'value': '35.9'}, {'id': 5574684463, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574684467, 'qualifierId': 141, 'value': '64.6'}, {'id': 5574684471, 'qualifierId': 213, 'value': '1.69'}, {'id': 5574684459, 'qualifierId': 2}]",de6woepvuggpm1z2cwz1nbmne,S. Singh,,
2787058867,344,12,1,47,1,1oyc8wvt31xlmocyg7euv40bo,1,9,29.5,2025-03-11T14:47:10.762Z,2025-03-11T14:47:12Z,"[{'id': 5574684529, 'qualifierId': 167}, {'id': 5574684503, 'qualifierId': 140, 'value': '18.8'}, {'id': 5574684507, 'qualifierId': 212, 'value': '23.8'}, {'id': 5574684511, 'qualifierId': 15}, {'id': 5574684509, 'qualifierId': 213, 'value': '5.16'}, {'id': 5574684501, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574684505, 'qualifierId': 141, 'value': '0.0'}]",8hst6awgd2m3z7kxj0bjoj4oa,V. Partap Singh,,
2787058869,345,5,1,47,2,1oyc8wvt31xlmocyg7euv40bo,0,18.9,-1.8,2025-03-11T14:47:11.970Z,2025-03-11T14:47:16Z,"[{'id': 5574684515, 'qualifierId': 347}, {'id': 5574684617, 'qualifierId': 233, 'value': '348'}, {'id': 5574684513, 'qualifierId': 56, 'value': 'Back'}]",8hst6awgd2m3z7kxj0bjoj4oa,V. Partap Singh,,
2787058887,348,5,1,47,3,12ksg0e6d70senzilsic40fzl,1,81.2,101.9,2025-03-11T14:47:12.859Z,2025-03-11T14:47:16Z,"[{'id': 5574684593, 'qualifierId': 347}, {'id': 5574684591, 'qualifierId': 56, 'value': 'Left'}, {'id': 5574684609, 'qualifierId': 233, 'value': '345'}]",de6woepvuggpm1z2cwz1nbmne,S. Singh,,
2787058907,349,1,1,47,6,12ksg0e6d70senzilsic40fzl,1,79.8,100,2025-03-11T14:47:15.562Z,2025-03-11T14:47:18Z,"[{'id': 5574684717, 'qualifierId': 56, 'value': 'Left'}, {'id': 5574684721, 'qualifierId': 141, 'value': '87.4'}, {'id': 5574684725, 'qualifierId': 213, 'value': '3.73'}, {'id': 5574684719, 'qualifierId': 140, 'value': '66.3'}, {'id': 5574684723, 'qualifierId': 212, 'value': '17.1'}, {'id': 5574684715, 'qualifierId': 107}]",cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,
2787058915,350,1,1,47,9,12ksg0e6d70senzilsic40fzl,1,66.3,87.4,2025-03-11T14:47:18.654Z,2025-03-11T14:47:21Z,"[{'id': 5574684777, 'qualifierId': 213, 'value': '4.10'}, {'id': 5574684773, 'qualifierId': 141, 'value': '56.9'}, {'id': 5574684769, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574684771, 'qualifierId': 140, 'value': '52.3'}, {'id': 5574684775, 'qualifierId': 212, 'value': '25.4'}]",daflma7990pzvp9o2ebnzi1as,V. Venkatesh,,
2787058937,351,1,1,47,12,12ksg0e6d70senzilsic40fzl,1,52.3,56.9,2025-03-11T14:47:21.498Z,2025-03-11T14:47:25Z,"[{'id': 5574684907, 'qualifierId': 141, 'value': '84.2'}, {'id': 5574684903, 'qualifierId': 56, 'value': 'Left'}, {'id': 5574684909, 'qualifierId': 212, 'value': '19.2'}, {'id': 5574684905, 'qualifierId': 140, 'value': '57.1'}, {'id': 5574684911, 'qualifierId': 213, 'value': '1.31'}]",c22j2xs6nnyho3hixmh0txo9g,L. Fanai,,
2787058973,352,1,1,47,15,12ksg0e6d70senzilsic40fzl,1,56.6,86.3,2025-03-11T14:47:24.997Z,2025-03-11T14:47:31Z,"[{'id': 5574685057, 'qualifierId': 140, 'value': '78.7'}, {'id': 5574685063, 'qualifierId': 213, 'value': '0.25'}, {'id': 5574685059, 'qualifierId': 141, 'value': '95.1'}, {'id': 5574685061, 'qualifierId': 212, 'value': '24.0'}, {'id': 5574685055, 'qualifierId': 56, 'value': 'Left'}]",daflma7990pzvp9o2ebnzi1as,V. Venkatesh,,
2787058979,353,3,1,47,21,12ksg0e6d70senzilsic40fzl,0,78.6,94.2,2025-03-11T14:47:31.146Z,2025-03-11T14:47:47Z,"[{'id': 5574685073, 'qualifierId': 286}, {'id': 5574685137, 'qualifierId': 233, 'value': '346'}, {'id': 5574685071, 'qualifierId': 56, 'value': 'Left'}]",cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,
